4.847072432199144969e+05
6.482136207476127893e+05
6.166633202534486772e+05
6.621654883303416427e+05
6.592299896633555181e+05
6.727594671298941830e+05
6.738648036348730093e+05
6.781809552303407108e+05
6.791602178769051097e+05
6.806300722759573255e+05
6.811485723377974937e+05
6.816765628467196366e+05
6.819139866862710332e+05
6.821112357948166318e+05
6.822133515659490367e+05
6.822890304937962210e+05
6.823315924153232481e+05
6.823611299413966481e+05
6.823785723880270962e+05
6.823902240538478363e+05
6.823973049973985180e+05
6.824019309493803885e+05
6.824047900862916140e+05
6.824066337812256534e+05
