7.965999999999999659e+01
7.798999999999999488e+01
7.668000000000000682e+01
7.623999999999999488e+01
7.640999999999999659e+01
7.673000000000000398e+01
7.706999999999999318e+01
7.642000000000000171e+01
7.628000000000000114e+01
7.637000000000000455e+01
7.609999999999999432e+01
7.617000000000000171e+01
7.567000000000000171e+01
7.560999999999999943e+01
7.567000000000000171e+01
7.571999999999999886e+01
7.590000000000000568e+01
7.595999999999999375e+01
7.595999999999999375e+01
7.560999999999999943e+01
7.592000000000000171e+01
7.612000000000000455e+01
7.665999999999999659e+01
7.760999999999999943e+01
